bathrooms,bedrooms,interest_level,price,Elevator,CatsAllowed,HardwoodFloors,DogsAllowed,Doorman,Dishwasher,NoFee,LaundryinBuilding,FitnessCenter,Pre-War,LaundryinUnit,RoofDeck,OutdoorSpace,DiningRoom,HighSpeedInternet,Balcony,SwimmingPool,LaundryInBuilding,NewConstruction,Terrace
1.0,1,0,2945,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2,0,4600,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0
2.0,2,0,7800,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2,0,7000,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0
1.0,2,1,3250,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0
1.0,0,2,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,3195,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1,2,1495,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,1,0,3850,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,0,3095,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.5,4,0,13500,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
1.0,2,0,1700,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,0,1,1850,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,2,2050,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,0,0,1950,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,2750,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,3,0,4900,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1.0,3,1,6500,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
1.0,2,1,2300,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,0,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,0,3900,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0,3,2,4000,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1
2.0,3,1,3850,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0
1.0,1,0,3995,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,2,1,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2,0,4823,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,2700,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0,1,1,2695,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
1.0,1,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,0,3295,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,0,1725,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,1,0,2250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,1,0,2300,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.0,1,0,3400,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,3050,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.5,2,0,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2,0,3250,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2,0,5020,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0,2,0,3200,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,1,1,2199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,2,1695,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,1,0,2150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2,0,6475,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,1,2750,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1
2.0,4,2,5300,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1
1.0,1,1,2195,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2.0,4,1,5900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,1,2500,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.0,2,0,2750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,1,3200,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
1.0,0,1,2400,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1
2.0,3,2,2000,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,1,3300,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,0,0,3090,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1.0,3,1,4895,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0,3,1,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,0,2700,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
1.0,1,0,2400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,1,2795,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
1.0,2,0,2475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2,0,5495,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,0,1,2900,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,3,0,3462,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1
2.0,1,0,8400,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1.0,1,0,3150,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,0,2600,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0
1.0,0,0,3995,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0,1,0,3600,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,2,5400,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1
1.0,1,1,2983,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0
1.0,1,1,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,3,0,13500,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0
1.0,1,2,2700,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,2200,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,3346,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2.0,3,0,6000,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
1.0,2,0,2195,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,3,1,4500,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0
2.0,3,1,2395,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,2195,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
2.0,2,0,5200,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,4,2,5800,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1.0,0,1,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,0,2750,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,3750,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2,0,4890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,3,0,4595,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,2,0,2800,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,1,1800,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,1,0,3195,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,1,2675,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2,0,5450,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0
2.0,3,0,5000,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1
1.0,1,0,1675,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2,0,6200,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1.0,2,0,2500,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,3,1,4750,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,0,3035,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0
1.0,1,0,3100,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,2,3195,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1.0,2,0,3450,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1.0,1,1,1895,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,2600,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,3175,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,2600,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,2,0,3025,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
1.0,1,0,3790,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1.0,2,0,4600,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,3,0,4450,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1.0,3,1,3200,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,1,2769,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1.0,1,0,3800,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,2595,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,3775,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,2,0,1895,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,3,0,4700,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
1.0,2,0,3495,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1.0,1,0,2800,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,1,0,3050,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,1,0,2975,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1.0,2,1,3150,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2.5,3,0,15500,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1.0,2,0,3300,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
2.0,3,0,8200,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,2,1,3276,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,4,2,5800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,4030,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1,1,3129,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1
1.5,3,0,4400,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,1
1.0,3,1,2950,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,3,1,4899,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,3195,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0,0,1,2300,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,2,0,3500,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1.0,2,1,3250,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0,0,0,2500,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1,0,2450,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,0,2400,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,1,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,0,2600,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0
2.0,3,1,5100,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1.0,2,0,3600,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,1,2,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,2300,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,2295,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,1,0,3138,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1.0,3,0,3750,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,0,3097,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
1.0,2,2,2495,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5,1,0,3400,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2,0,6500,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1.0,1,1,2830,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,2,3400,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0
1.0,1,2,1475,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,2,1795,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,1,2900,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0
1.0,1,0,3250,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0
1.0,0,0,3125,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,1,1,2695,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2.0,2,1,3000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,3,0,4725,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2.0,4,0,5800,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0
1.0,1,1,3795,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1.0,2,0,3695,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,2,0,3100,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1
2.0,3,0,6150,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1.0,1,1,2550,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,2700,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,1,0,3570,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0
1.0,1,0,2995,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,0,0,2500,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2.0,2,0,5795,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,2,0,3460,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1.0,0,1,2000,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,0,0,2595,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,0,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,0,2350,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,2,2999,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,1,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,3160,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,0,2000,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,0,2650,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
1.0,0,0,3138,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0,1,0,3850,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,2,0,2750,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,1,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,4,0,3200,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,3500,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1
1.0,2,0,3000,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,0,5095,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2.0,2,0,3850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,1,2280,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0,0,0,1850,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,0,3450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,3250,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0
1.0,2,0,2900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,3350,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,1,1995,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,1,1900,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1.0,1,0,3850,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,2495,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,1,0,4475,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,0,0,1895,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1.0,1,1,2487,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,3,0,5100,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0,1,0,3640,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,2,0,2100,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,1,3505,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,3,0,2700,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0,0,2775,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
1.0,0,0,2350,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1.0,2,1,2250,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,1,2441,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0
1.0,1,0,4250,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,1,1,2188,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
1.0,0,0,1825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,2650,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,0,2190,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,2,1,3600,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,4650,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,2,0,2500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,3,0,2525,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,4500,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1
1.0,0,0,2100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,2350,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0,3,0,14000,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0,0,0,1400,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1.0,0,0,1850,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,3095,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
1.0,0,0,6650,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,0,3295,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2,0,7930,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,1,2999,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,1,2100,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2,0,4800,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0
1.0,2,1,3000,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,1,2800,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0,1,0,2599,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,0,2,1850,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,0,0,2575,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2,0,4083,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,3600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,0,2900,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,1,3115,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
1.0,2,0,7000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,1,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2,0,4000,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0
1.0,1,0,2500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,0,3400,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0
1.0,1,1,4295,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0
2.0,4,0,3700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,0,3800,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,2,0,3950,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1,1,2600,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0,1,0,2300,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,1,2400,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2,1,3100,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0
1.0,1,0,2030,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1.0,1,0,3940,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1.0,1,2,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,1,2350,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1.0,3,0,4300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,0,0,3381,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.0,2,0,5495,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.0,2,1,3495,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2,0,7000,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0
1.0,0,1,2000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,2,0,13000,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0
1.0,2,0,3500,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
